SCHOLAR Simulation Log
Scene: 075   Date: 2026-04-15 04:25:07
======================================================================

Family: sparse
Result: SUCCESS  (98 steps)
--------------------------------------------------
  step    0 | (0.5902, 5.4267) | start
  step    1 | (0.6193, 5.3993) | goal mode: moving directly toward goal
  step    2 | (0.6485, 5.3719) | goal mode: moving directly toward goal
  step    3 | (0.6776, 5.3445) | goal mode: moving directly toward goal
  step    4 | (0.7067, 5.3171) | goal mode: moving directly toward goal
  step    5 | (0.7358, 5.2897) | goal mode: moving directly toward goal
  step    6 | (0.7650, 5.2622) | goal mode: moving directly toward goal
  step    7 | (0.7941, 5.2348) | goal mode: moving directly toward goal
  step    8 | (0.8232, 5.2074) | goal mode: moving directly toward goal
  step    9 | (0.8523, 5.1800) | goal mode: moving directly toward goal
  step   10 | (0.8815, 5.1526) | goal mode: moving directly toward goal
  step   11 | (0.9106, 5.1252) | goal mode: moving directly toward goal
  step   12 | (0.9397, 5.0977) | goal mode: moving directly toward goal
  step   13 | (0.9688, 5.0703) | goal mode: moving directly toward goal
  step   14 | (0.9980, 5.0429) | goal mode: moving directly toward goal
  step   15 | (1.0271, 5.0155) | goal mode: moving directly toward goal
  step   16 | (1.0562, 4.9881) | goal mode: moving directly toward goal
  step   17 | (1.0853, 4.9606) | goal mode: moving directly toward goal
  step   18 | (1.1145, 4.9332) | goal mode: moving directly toward goal
  step   19 | (1.1436, 4.9058) | goal mode: moving directly toward goal
  step   20 | (1.1727, 4.8784) | goal mode: moving directly toward goal
  step   21 | (1.2019, 4.8510) | goal mode: moving directly toward goal
  step   22 | (1.2310, 4.8236) | goal mode: moving directly toward goal
  step   23 | (1.2601, 4.7961) | goal mode: moving directly toward goal
  step   24 | (1.2892, 4.7687) | goal mode: moving directly toward goal
  step   25 | (1.3184, 4.7413) | goal mode: moving directly toward goal
  step   26 | (1.3475, 4.7139) | goal mode: moving directly toward goal
  step   27 | (1.3766, 4.6865) | goal mode: moving directly toward goal
  step   28 | (1.4057, 4.6591) | goal mode: moving directly toward goal
  step   29 | (1.4349, 4.6316) | goal mode: moving directly toward goal
  step   30 | (1.4640, 4.6042) | goal mode: moving directly toward goal
  step   31 | (1.4931, 4.5768) | goal mode: moving directly toward goal
  step   32 | (1.5222, 4.5494) | goal mode: moving directly toward goal
  step   33 | (1.5514, 4.5220) | goal mode: moving directly toward goal
  step   34 | (1.5805, 4.4946) | goal mode: moving directly toward goal
