SCHOLAR Simulation Log
Scene: 039   Date: 2026-04-15 01:49:16
======================================================================

Family: sparse
Result: SUCCESS  (92 steps)
--------------------------------------------------
  step    0 | (5.2125, 4.2930) | start
  step    1 | (5.2125, 4.2930) | sensed obstacle(s) [0]; frontiers=47
  step    2 | (5.1726, 4.2895) | goal mode: moving directly toward goal
  step    3 | (5.1328, 4.2860) | goal mode: moving directly toward goal
  step    4 | (5.0930, 4.2825) | goal mode: moving directly toward goal
  step    5 | (5.0531, 4.2789) | goal mode: moving directly toward goal
  step    6 | (5.0133, 4.2754) | goal mode: moving directly toward goal
  step    7 | (4.9734, 4.2719) | goal mode: moving directly toward goal
  step    8 | (4.9336, 4.2683) | goal mode: moving directly toward goal
  step    9 | (4.8937, 4.2648) | goal mode: moving directly toward goal
  step   10 | (4.8539, 4.2613) | goal mode: moving directly toward goal
  step   11 | (4.8141, 4.2578) | goal mode: moving directly toward goal
  step   12 | (4.7742, 4.2542) | goal mode: moving directly toward goal
  step   13 | (4.7344, 4.2507) | goal mode: moving directly toward goal
  step   14 | (4.6945, 4.2472) | goal mode: moving directly toward goal
  step   15 | (4.6547, 4.2437) | goal mode: moving directly toward goal
  step   16 | (4.6148, 4.2401) | goal mode: moving directly toward goal
  step   17 | (4.5750, 4.2366) | goal mode: moving directly toward goal
  step   18 | (4.5351, 4.2331) | goal mode: moving directly toward goal
  step   19 | (4.4953, 4.2295) | goal mode: moving directly toward goal
  step   20 | (4.4555, 4.2260) | goal mode: moving directly toward goal
  step   21 | (4.4156, 4.2225) | goal mode: moving directly toward goal
  step   22 | (4.3758, 4.2190) | goal mode: moving directly toward goal
  step   23 | (4.3359, 4.2154) | goal mode: moving directly toward goal
  step   24 | (4.2961, 4.2119) | goal mode: moving directly toward goal
  step   25 | (4.2562, 4.2084) | goal mode: moving directly toward goal
  step   26 | (4.2164, 4.2048) | goal mode: moving directly toward goal
  step   27 | (4.1765, 4.2013) | goal mode: moving directly toward goal
  step   28 | (4.1367, 4.1978) | goal mode: moving directly toward goal
