SCHOLAR Simulation Log
Scene: 015   Date: 2026-04-15 01:33:34
======================================================================

Family: sparse
Result: SUCCESS  (118 steps)
--------------------------------------------------
  step    0 | (4.8224, 5.5491) | start
  step    1 | (4.7952, 5.5198) | goal mode: moving directly toward goal
  step    2 | (4.7679, 5.4906) | goal mode: moving directly toward goal
  step    3 | (4.7406, 5.4613) | goal mode: moving directly toward goal
  step    4 | (4.7133, 5.4321) | goal mode: moving directly toward goal
  step    5 | (4.6860, 5.4029) | goal mode: moving directly toward goal
  step    6 | (4.6587, 5.3736) | goal mode: moving directly toward goal
  step    7 | (4.6314, 5.3444) | goal mode: moving directly toward goal
  step    8 | (4.6041, 5.3151) | goal mode: moving directly toward goal
  step    9 | (4.5768, 5.2859) | goal mode: moving directly toward goal
  step   10 | (4.5495, 5.2566) | goal mode: moving directly toward goal
  step   11 | (4.5222, 5.2274) | goal mode: moving directly toward goal
  step   12 | (4.4949, 5.1982) | goal mode: moving directly toward goal
  step   13 | (4.4676, 5.1689) | goal mode: moving directly toward goal
  step   14 | (4.4403, 5.1397) | goal mode: moving directly toward goal
  step   15 | (4.4131, 5.1104) | goal mode: moving directly toward goal
  step   16 | (4.3858, 5.0812) | goal mode: moving directly toward goal
  step   17 | (4.3585, 5.0519) | goal mode: moving directly toward goal
  step   18 | (4.3312, 5.0227) | goal mode: moving directly toward goal
  step   19 | (4.3039, 4.9935) | goal mode: moving directly toward goal
  step   20 | (4.2766, 4.9642) | goal mode: moving directly toward goal
  step   21 | (4.2493, 4.9350) | goal mode: moving directly toward goal
  step   22 | (4.2220, 4.9057) | goal mode: moving directly toward goal
  step   23 | (4.1947, 4.8765) | goal mode: moving directly toward goal
  step   24 | (4.1674, 4.8473) | goal mode: moving directly toward goal
  step   25 | (4.1401, 4.8180) | goal mode: moving directly toward goal
  step   26 | (4.1128, 4.7888) | goal mode: moving directly toward goal
  step   27 | (4.0855, 4.7595) | goal mode: moving directly toward goal
  step   28 | (4.0582, 4.7303) | goal mode: moving directly toward goal
  step   29 | (4.0310, 4.7010) | goal mode: moving directly toward goal
  step   30 | (4.0037, 4.6718) | goal mode: moving directly toward goal
  step   31 | (3.9764, 4.6426) | goal mode: moving directly toward goal
