planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
bug2,collision_required,59,59,True,233,14.085191,0,27
bug2,collision_shortcut,59,59,True,172,10.686353,0,13
bug2,sparse,60,60,True,70,4.450503,0,3
bug2,cluttered,60,60,True,76,4.351415,0,7
bug2,collision_required,60,60,False,801,10.426308,0,16
bug2,collision_shortcut,60,60,True,122,7.397825,0,7
bug2,sparse,61,61,True,94,6.10827,0,3
bug2,cluttered,61,61,True,221,13.689811,0,18
bug2,collision_required,61,61,False,801,10.632353,0,16
bug2,collision_shortcut,61,61,True,125,7.345479,0,9
bug2,sparse,62,62,True,87,5.818974,0,2
bug2,cluttered,62,62,True,99,6.191777,0,8
bug2,collision_required,62,62,True,309,19.716055,0,27
bug2,collision_shortcut,62,62,True,140,8.309026,0,10
bug2,sparse,63,63,True,67,4.22411,0,3
bug2,cluttered,63,63,True,73,4.354483,0,7
bug2,collision_required,63,63,True,319,19.78655,0,34
bug2,collision_shortcut,63,63,True,86,5.132014,0,7
bug2,sparse,64,64,True,57,3.627978,0,4
bug2,cluttered,64,64,False,801,6.909598,0,5
bug2,collision_required,64,64,True,197,12.039155,0,23
bug2,collision_shortcut,64,64,True,120,7.112375,0,9
bug2,sparse,65,65,True,121,7.747248,0,5
bug2,cluttered,65,65,True,112,6.943688,0,12
bug2,collision_required,65,65,True,251,15.203175,0,29
bug2,collision_shortcut,65,65,True,90,5.576539,0,8
bug2,sparse,66,66,True,67,4.276944,0,2
bug2,cluttered,66,66,False,801,7.784565,0,7
bug2,collision_required,66,66,False,801,9.517372,0,18
bug2,collision_shortcut,66,66,True,104,6.343668,0,10
bug2,sparse,67,67,True,87,5.48883,0,5
bug2,cluttered,67,67,True,130,7.604205,0,15
bug2,collision_required,67,67,False,801,8.480708,0,10
bug2,collision_shortcut,67,67,True,145,8.725639,0,13
bug2,sparse,68,68,True,58,3.912433,0,1
bug2,cluttered,68,68,True,93,5.428628,0,10
bug2,collision_required,68,68,True,246,14.837079,0,31
bug2,collision_shortcut,68,68,True,102,6.283643,0,5
bug2,sparse,69,69,True,80,5.087214,0,4
bug2,cluttered,69,69,False,801,10.682475,0,10
bug2,collision_required,69,69,True,281,17.217801,0,33
bug2,collision_shortcut,69,69,True,109,6.38744,0,8
bug2,sparse,70,70,True,68,4.669247,0,0
bug2,cluttered,70,70,True,110,6.895342,0,6
bug2,collision_required,70,70,True,288,18.056401,0,30
bug2,collision_shortcut,70,70,True,87,5.295957,0,6
bug2,sparse,71,71,True,76,4.974831,0,3
bug2,cluttered,71,71,True,78,4.974831,0,5
bug2,collision_required,71,71,False,801,14.511183,0,27
bug2,collision_shortcut,71,71,True,95,5.736431,0,6
bug2,sparse,72,72,True,86,5.382144,0,4
bug2,cluttered,72,72,True,196,11.98453,0,17
bug2,collision_required,72,72,True,212,12.564165,0,28
bug2,collision_shortcut,72,72,True,128,7.997168,0,8
bug2,sparse,73,73,True,67,4.13162,0,4
bug2,cluttered,73,73,True,67,4.00274,0,6
bug2,collision_required,73,73,True,210,13.062965,0,22
bug2,collision_shortcut,73,73,True,82,4.819808,0,7
bug2,sparse,74,74,True,65,4.30475,0,2
bug2,cluttered,74,74,True,71,4.30475,0,9
bug2,collision_required,74,74,True,264,16.253734,0,31
bug2,collision_shortcut,74,74,True,138,8.418211,0,11
bug2,sparse,75,75,True,78,4.93468,0,2
bug2,cluttered,75,75,True,62,3.817343,0,6
bug2,collision_required,75,75,True,199,12.304619,0,20
bug2,collision_shortcut,75,75,True,183,11.39264,0,13
bug2,sparse,76,76,True,68,4.390496,0,2
bug2,cluttered,76,76,True,240,14.694145,0,21
bug2,collision_required,76,76,True,260,15.616456,0,34
