planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
dstar_lite,cluttered,23,23,True,97,4.851415,0,8
dstar_lite,collision_required,23,23,True,112,5.85036,0,9
dstar_lite,collision_shortcut,23,23,True,105,5.352179,0,9
dstar_lite,sparse,24,24,True,132,7.080676,0,4
dstar_lite,cluttered,24,24,True,132,6.935204,0,7
dstar_lite,collision_required,24,24,True,300,15.485229,0,25
dstar_lite,collision_shortcut,24,24,True,129,6.967669,0,3
dstar_lite,sparse,25,25,True,131,6.934567,0,6
dstar_lite,cluttered,25,25,True,136,7.103368,0,9
dstar_lite,collision_required,25,25,True,153,7.999658,0,9
dstar_lite,collision_shortcut,25,25,True,113,5.95175,0,5
dstar_lite,sparse,26,26,True,131,7.120399,0,4
dstar_lite,cluttered,26,26,True,148,7.83052,0,9
dstar_lite,collision_required,26,26,True,216,11.037738,0,19
dstar_lite,collision_shortcut,26,26,True,149,8.020369,0,5
dstar_lite,sparse,27,27,True,124,6.748385,0,2
dstar_lite,cluttered,27,27,True,137,7.11215,0,11
dstar_lite,collision_required,27,27,True,192,9.742336,0,20
dstar_lite,collision_shortcut,27,27,True,128,6.733206,0,7
dstar_lite,sparse,28,28,True,81,4.480459,0,1
dstar_lite,cluttered,28,28,True,89,4.937933,0,2
dstar_lite,collision_required,28,28,True,272,14.089317,0,24
dstar_lite,collision_shortcut,28,28,True,95,4.853486,0,6
dstar_lite,sparse,29,29,True,138,7.400993,0,3
dstar_lite,cluttered,29,29,True,143,7.383963,0,9
dstar_lite,collision_required,29,29,True,399,20.971273,0,25
dstar_lite,collision_shortcut,29,29,True,138,7.400993,0,3
dstar_lite,sparse,30,30,True,78,4.336706,0,0
dstar_lite,cluttered,30,30,True,138,7.142653,0,13
dstar_lite,collision_required,30,30,True,311,16.293444,0,25
dstar_lite,collision_shortcut,30,30,True,113,6.34521,0,1
dstar_lite,sparse,31,31,True,90,4.983245,0,2
dstar_lite,cluttered,31,31,True,91,4.791425,0,7
dstar_lite,collision_required,31,31,True,225,11.892651,0,16
dstar_lite,collision_shortcut,31,31,True,106,5.774935,0,4
dstar_lite,sparse,32,32,True,85,4.645214,0,2
dstar_lite,cluttered,32,32,True,106,5.433414,0,9
dstar_lite,collision_required,32,32,True,139,7.35004,0,11
dstar_lite,collision_shortcut,32,32,True,111,5.609029,0,10
dstar_lite,sparse,33,33,True,115,5.984404,0,5
dstar_lite,cluttered,33,33,True,139,7.15248,0,10
dstar_lite,collision_required,33,33,True,245,12.659944,0,18
dstar_lite,collision_shortcut,33,33,True,98,5.072821,0,8
dstar_lite,sparse,34,34,True,117,6.195426,0,6
dstar_lite,cluttered,34,34,True,110,5.647889,0,11
dstar_lite,collision_required,34,34,True,268,14.115987,0,18
