planner,family,scene_idx,seed,success,steps,path_length,n_contacts,n_sensed
bug,sparse,27,27,True,85,5.238748,0,5
bug,cluttered,27,27,True,90,5.334362,0,11
bug,collision_required,27,27,False,501,34.65,0,6
bug,collision_shortcut,27,27,True,143,8.928249,0,11
bug,sparse,28,28,True,53,3.593609,0,0
bug,cluttered,28,28,True,60,3.594798,0,5
bug,collision_required,28,28,False,501,7.955608,0,14
bug,collision_shortcut,28,28,True,76,4.570971,0,7
bug,sparse,29,29,True,79,5.252649,0,2
bug,cluttered,29,29,True,86,5.370393,0,6
bug,collision_required,29,29,True,244,14.79572,0,28
bug,collision_shortcut,29,29,True,107,6.612792,0,7
bug,sparse,30,30,True,58,3.945861,0,0
bug,cluttered,30,30,True,94,5.652784,0,11
bug,collision_required,30,30,False,501,7.159615,0,14
bug,collision_shortcut,30,30,True,105,6.611021,0,7
bug,sparse,31,31,True,66,4.14373,0,3
bug,cluttered,31,31,True,74,4.517538,0,4
bug,collision_required,31,31,True,173,10.446128,0,21
bug,collision_shortcut,31,31,True,75,4.590265,0,7
bug,sparse,32,32,True,57,3.685994,0,3
bug,cluttered,32,32,True,82,4.78862,0,9
bug,collision_required,32,32,False,501,34.58,0,5
bug,collision_shortcut,32,32,True,124,7.57917,0,10
bug,sparse,33,33,True,82,5.126716,0,5
bug,cluttered,33,33,True,77,4.545224,0,10
bug,collision_required,33,33,True,208,12.716537,0,25
bug,collision_shortcut,33,33,True,138,8.860928,0,8
bug,sparse,34,34,True,70,4.35268,0,5
bug,cluttered,34,34,True,89,5.496001,0,7
bug,collision_required,34,34,True,176,10.475952,0,19
bug,collision_shortcut,34,34,True,87,4.832214,0,12
bug,sparse,35,35,True,64,4.121625,0,2
bug,cluttered,35,35,True,96,5.724272,0,11
bug,collision_required,35,35,True,220,13.242486,0,27
bug,collision_shortcut,35,35,True,80,4.837577,0,8
bug,sparse,36,36,True,62,4.220561,0,0
bug,cluttered,36,36,True,84,5.022744,0,7
bug,collision_required,36,36,False,501,9.753733,0,18
bug,collision_shortcut,36,36,True,94,5.532468,0,9
bug,sparse,37,37,True,71,4.501409,0,4
bug,cluttered,37,37,True,65,3.982977,0,5
bug,collision_required,37,37,True,92,5.432679,0,9
bug,collision_shortcut,37,37,True,82,5.155609,0,5
bug,sparse,38,38,True,74,4.743607,0,3
bug,cluttered,38,38,True,74,4.36548,0,6
bug,collision_required,38,38,True,175,10.355666,0,23
bug,collision_shortcut,38,38,True,96,5.749875,0,8
